i,box_h,pred,conf,illegible,face_px_det,face_px_geo,anchor,face,face_usable
419,102.0,29,0.8422,False,0.0,11.333333333333332,True,False,False
420,135.0,20,0.6316,False,0.0,15.0,False,False,False
421,114.0,8,0.8266,False,0.0,12.666666666666666,True,False,False
422,111.0,8,0.6143,False,0.0,12.333333333333332,False,False,False
423,149.0,31,0.257,False,0.0,16.555555555555554,False,False,False
424,109.0,8,0.6153,False,0.0,12.11111111111111,False,False,False
425,148.0,20,0.2532,False,0.0,16.444444444444443,False,False,False
426,113.0,33,0.3407,False,29.666666666666668,12.555555555555555,False,True,False
427,107.0,29,0.4249,False,0.0,11.888888888888888,False,False,False
428,101.0,5,0.1272,False,0.0,11.222222222222221,False,False,False
429,100.0,33,0.123,False,0.0,11.11111111111111,False,False,False
430,100.0,25,0.2349,False,0.0,11.11111111111111,False,False,False
431,107.0,30,0.5454,False,0.0,11.888888888888888,False,False,False
432,102.0,-1,0.8381,True,0.0,11.333333333333332,False,False,False
433,110.0,29,0.2182,False,0.0,12.222222222222221,False,False,False
434,116.0,31,0.3226,False,0.0,12.888888888888888,False,False,False
435,104.0,24,0.3127,False,0.0,11.555555555555555,False,False,False
436,110.0,29,0.2779,False,0.0,12.222222222222221,False,False,False
437,113.0,24,0.2221,False,0.0,12.555555555555555,False,False,False
438,106.0,-1,0.4629,True,0.0,11.777777777777777,False,False,False
439,100.0,20,0.29,False,0.0,11.11111111111111,False,False,False
440,114.0,30,0.3795,False,0.0,12.666666666666666,False,False,False
441,103.0,-1,0.3602,True,0.0,11.444444444444445,False,False,False
442,119.0,23,0.2503,False,0.0,13.222222222222221,False,False,False
443,107.0,-1,0.6734,True,0.0,11.888888888888888,False,False,False
444,105.0,23,0.3682,False,0.0,11.666666666666666,False,False,False
445,104.0,-1,0.7906,True,0.0,11.555555555555555,False,False,False
446,104.0,30,0.701,False,0.0,11.555555555555555,True,False,False
447,116.0,31,0.123,False,0.0,12.888888888888888,False,False,False
448,106.0,-1,0.2645,True,0.0,11.777777777777777,False,False,False
449,100.0,-1,0.3043,True,0.0,11.11111111111111,False,False,False
450,115.0,-1,0.5488,True,0.0,12.777777777777777,False,False,False
451,105.0,-1,0.8803,True,0.0,11.666666666666666,False,False,False
452,115.0,20,0.3504,False,0.0,12.777777777777777,False,False,False
453,104.0,23,0.3747,False,0.0,11.555555555555555,False,False,False
454,104.0,-1,0.4288,True,0.0,11.555555555555555,False,False,False
455,115.0,24,0.1758,False,0.0,12.777777777777777,False,False,False
456,104.0,9,0.2679,False,0.0,11.555555555555555,False,False,False
457,104.0,29,0.3524,False,16.666666666666668,11.555555555555555,False,True,False
458,103.0,6,0.0893,False,0.0,11.444444444444445,False,False,False
459,114.0,20,0.1422,False,0.0,12.666666666666666,False,False,False
460,110.0,-1,0.3202,True,0.0,12.222222222222221,False,False,False
461,103.0,23,0.2937,False,0.0,11.444444444444445,False,False,False
462,109.0,-1,0.3279,True,0.0,12.11111111111111,False,False,False
463,142.0,30,0.6671,False,0.0,15.777777777777777,False,False,False
464,131.0,29,0.6213,False,0.0,14.555555555555555,False,False,False
465,116.0,20,0.259,False,0.0,12.888888888888888,False,False,False
466,100.0,-1,0.3161,True,0.0,11.11111111111111,False,False,False
467,121.0,23,0.1805,False,0.0,13.444444444444443,False,False,False
468,115.0,-1,0.3213,True,0.0,12.777777777777777,False,False,False
469,102.0,29,0.3278,False,0.0,11.333333333333332,False,False,False
470,104.0,-1,0.3577,True,0.0,11.555555555555555,False,False,False
471,141.0,20,0.6729,False,0.0,15.666666666666666,False,False,False
472,105.0,14,0.2635,False,0.0,11.666666666666666,False,False,False
473,125.0,20,0.3804,False,0.0,13.888888888888888,False,False,False
474,103.0,29,0.9557,False,0.0,11.444444444444445,True,False,False
475,112.0,20,0.7591,False,8.666666666666666,12.444444444444443,True,True,False
476,107.0,8,0.3678,False,0.0,11.888888888888888,False,False,False
477,100.0,29,0.9604,False,0.0,11.11111111111111,True,False,False
478,108.0,20,0.4153,False,0.0,12.0,False,False,False
479,107.0,10,0.5284,False,0.0,11.888888888888888,False,False,False
480,107.0,20,0.8201,False,0.0,11.888888888888888,True,False,False
481,105.0,8,0.812,False,0.0,11.666666666666666,True,False,False
482,108.0,8,0.869,False,0.0,12.0,True,False,False
483,102.0,14,0.5297,False,0.0,11.333333333333332,False,False,False
484,110.0,20,0.7311,False,0.0,12.222222222222221,True,False,False
485,109.0,8,0.8959,False,0.0,12.11111111111111,True,False,False
486,108.0,20,0.9951,False,0.0,12.0,True,False,False
487,107.0,8,0.9164,False,0.0,11.888888888888888,True,False,False
488,102.0,29,0.4511,False,0.0,11.333333333333332,False,False,False
489,102.0,29,0.3772,False,0.0,11.333333333333332,False,False,False
490,104.0,29,0.9727,False,0.0,11.555555555555555,True,False,False
491,102.0,8,0.212,False,0.0,11.333333333333332,False,False,False
492,109.0,33,0.343,False,0.0,12.11111111111111,False,False,False
493,109.0,36,0.5939,False,0.0,12.11111111111111,False,False,False
494,144.0,10,0.4036,False,0.0,16.0,False,False,False
495,176.0,24,0.3402,False,0.0,19.555555555555554,False,False,False
496,137.0,24,0.2396,False,0.0,15.222222222222221,False,False,False
497,109.0,8,0.7792,False,0.0,12.11111111111111,True,False,False
498,111.0,14,0.323,False,0.0,12.333333333333332,False,False,False
499,108.0,50,0.1154,False,0.0,12.0,False,False,False
500,114.0,25,0.2762,False,0.0,12.666666666666666,False,False,False
501,110.0,20,0.6045,False,0.0,12.222222222222221,False,False,False
502,112.0,30,0.3421,False,0.0,12.444444444444443,False,False,False
503,100.0,29,0.1709,False,0.0,11.11111111111111,False,False,False
504,129.0,29,0.6847,False,0.0,14.333333333333332,False,False,False
505,105.0,20,0.4068,False,0.0,11.666666666666666,False,False,False
506,143.0,24,0.3861,False,0.0,15.888888888888888,False,False,False
507,139.0,24,0.17,False,0.0,15.444444444444443,False,False,False
508,105.0,-1,0.2741,True,0.0,11.666666666666666,False,False,False
509,152.0,4,0.1845,False,0.0,16.88888888888889,False,False,False
510,100.0,-1,0.4608,True,0.0,11.11111111111111,False,False,False
511,105.0,29,0.9393,False,0.0,11.666666666666666,True,False,False
512,111.0,20,0.4265,False,0.0,12.333333333333332,False,False,False
513,127.0,29,0.74,False,0.0,14.11111111111111,True,False,False
514,141.0,24,0.3674,False,0.0,15.666666666666666,False,False,False
515,132.0,29,0.9594,False,0.0,14.666666666666666,True,False,False
516,104.0,23,0.3556,False,0.0,11.555555555555555,False,False,False
517,152.0,4,0.3088,False,0.0,16.88888888888889,False,False,False
518,103.0,-1,0.4945,True,0.0,11.444444444444445,False,False,False
519,102.0,30,0.2892,False,0.0,11.333333333333332,False,False,False
520,108.0,29,0.8164,False,0.0,12.0,True,False,False
521,130.0,28,0.2417,False,0.0,14.444444444444443,False,False,False
522,100.0,33,0.2457,False,0.0,11.11111111111111,False,False,False
523,120.0,29,0.4661,False,0.0,13.333333333333332,False,False,False
524,101.0,9,0.2251,False,0.0,11.222222222222221,False,False,False
525,113.0,20,0.465,False,0.0,12.555555555555555,False,False,False
526,113.0,-1,0.2986,True,0.0,12.555555555555555,False,False,False
527,121.0,-1,0.1757,True,0.0,13.444444444444443,False,False,False
528,106.0,10,0.5984,False,0.0,11.777777777777777,False,False,False
529,120.0,14,0.3267,False,0.0,13.333333333333332,False,False,False
530,118.0,14,0.1967,False,0.0,13.11111111111111,False,False,False
531,112.0,14,0.2344,False,0.0,12.444444444444443,False,False,False
532,102.0,11,0.204,False,31.0,11.333333333333332,False,True,False
533,102.0,-1,0.7858,True,0.0,11.333333333333332,False,False,False
534,108.0,50,0.4071,False,0.0,12.0,False,False,False
535,100.0,-1,0.3483,True,0.0,11.11111111111111,False,False,False
536,114.0,14,0.2716,False,0.0,12.666666666666666,False,False,False
537,112.0,20,0.8281,False,0.0,12.444444444444443,True,False,False
538,112.0,11,0.3723,False,0.0,12.444444444444443,False,False,False
539,102.0,10,0.2342,False,18.333333333333332,11.333333333333332,False,True,False
540,113.0,20,0.7111,False,0.0,12.555555555555555,True,False,False
541,303.0,20,0.3242,False,0.0,33.666666666666664,False,False,False
542,118.0,11,0.6842,False,0.0,13.11111111111111,False,False,False
543,116.0,20,0.7448,False,28.0,12.888888888888888,True,True,False
544,114.0,20,0.4808,False,0.0,12.666666666666666,False,False,False
545,113.0,10,0.382,False,0.0,12.555555555555555,False,False,False
546,106.0,-1,0.2409,True,0.0,11.777777777777777,False,False,False
547,115.0,11,0.2654,False,0.0,12.777777777777777,False,False,False
548,102.0,23,0.276,False,0.0,11.333333333333332,False,False,False
549,109.0,20,0.7398,False,0.0,12.11111111111111,True,False,False
550,113.0,33,0.2448,False,0.0,12.555555555555555,False,False,False
551,122.0,11,0.6273,False,0.0,13.555555555555555,False,False,False
552,103.0,30,0.2692,False,0.0,11.444444444444445,False,False,False
553,104.0,30,0.2663,False,0.0,11.555555555555555,False,False,False
554,121.0,11,0.4939,False,0.0,13.444444444444443,False,False,False
555,113.0,20,0.5244,False,0.0,12.555555555555555,False,False,False
556,104.0,10,0.4102,False,0.0,11.555555555555555,False,False,False
557,102.0,-1,0.285,True,0.0,11.333333333333332,False,False,False
558,116.0,20,0.5248,False,20.333333333333332,12.888888888888888,False,True,False
559,103.0,11,0.679,False,0.0,11.444444444444445,False,False,False
560,131.0,5,0.2934,False,0.0,14.555555555555555,False,False,False
561,111.0,20,0.2294,False,0.0,12.333333333333332,False,False,False
562,102.0,11,0.2778,False,0.0,11.333333333333332,False,False,False
563,128.0,11,0.8738,False,0.0,14.222222222222221,True,False,False
564,107.0,-1,0.3841,True,0.0,11.888888888888888,False,False,False
565,105.0,-1,0.1988,True,0.0,11.666666666666666,False,False,False
566,112.0,10,0.3341,False,0.0,12.444444444444443,False,False,False
567,103.0,20,0.4683,False,0.0,11.444444444444445,False,False,False
568,126.0,23,0.302,False,0.0,14.0,False,False,False
569,102.0,29,0.2958,False,0.0,11.333333333333332,False,False,False
570,131.0,11,0.6873,False,15.333333333333334,14.555555555555555,False,True,False
571,107.0,20,0.8952,False,0.0,11.888888888888888,True,False,False
572,105.0,20,0.7734,False,0.0,11.666666666666666,True,False,False
573,103.0,29,0.3774,False,0.0,11.444444444444445,False,False,False
574,137.0,11,0.4727,False,0.0,15.222222222222221,False,False,False
575,104.0,24,0.2108,False,0.0,11.555555555555555,False,False,False
576,197.0,30,0.1334,False,0.0,21.88888888888889,False,False,False
577,101.0,11,0.4151,False,0.0,11.222222222222221,False,False,False
578,109.0,20,0.4334,False,0.0,12.11111111111111,False,False,False
579,108.0,33,0.1592,False,0.0,12.0,False,False,False
580,132.0,11,0.3443,False,0.0,14.666666666666666,False,False,False
581,103.0,20,0.5103,False,0.0,11.444444444444445,False,False,False
582,104.0,20,0.1285,False,0.0,11.555555555555555,False,False,False
583,141.0,23,0.4335,False,0.0,15.666666666666666,False,False,False
584,101.0,10,0.1696,False,0.0,11.222222222222221,False,False,False
585,153.0,11,0.3407,False,0.0,17.0,False,False,False
586,107.0,20,0.652,False,0.0,11.888888888888888,False,False,False
587,104.0,23,0.2275,False,0.0,11.555555555555555,False,False,False
588,102.0,23,0.5578,False,0.0,11.333333333333332,False,False,False
589,151.0,11,0.3901,False,0.0,16.77777777777778,False,False,False
590,104.0,20,0.2081,False,0.0,11.555555555555555,False,False,False
591,112.0,10,0.192,False,0.0,12.444444444444443,False,False,False
592,106.0,33,0.2691,False,0.0,11.777777777777777,False,False,False
593,109.0,23,0.6409,False,0.0,12.11111111111111,False,False,False
594,155.0,11,0.2715,False,0.0,17.22222222222222,False,False,False
595,113.0,20,0.5241,False,0.0,12.555555555555555,False,False,False
596,109.0,11,0.2913,False,0.0,12.11111111111111,False,False,False
597,105.0,23,0.2538,False,0.0,11.666666666666666,False,False,False
598,105.0,23,0.5463,False,0.0,11.666666666666666,False,False,False
599,108.0,23,0.6771,False,0.0,12.0,False,False,False
600,158.0,23,0.2368,False,0.0,17.555555555555554,False,False,False
601,112.0,4,0.3735,False,15.0,12.444444444444443,False,True,False
602,109.0,20,0.2341,False,0.0,12.11111111111111,False,False,False
603,116.0,11,0.2448,False,0.0,12.888888888888888,False,False,False
604,108.0,33,0.1258,False,0.0,12.0,False,False,False
605,110.0,11,0.8504,False,0.0,12.222222222222221,True,False,False
606,115.0,20,0.3993,False,0.0,12.777777777777777,False,False,False
607,112.0,23,0.7289,False,0.0,12.444444444444443,True,False,False
608,103.0,20,0.5714,False,0.0,11.444444444444445,False,False,False
609,107.0,20,0.1631,False,0.0,11.888888888888888,False,False,False
610,120.0,20,0.8315,False,0.0,13.333333333333332,True,False,False
611,113.0,11,0.4635,False,0.0,12.555555555555555,False,False,False
612,100.0,20,0.2755,False,0.0,11.11111111111111,False,False,False
613,113.0,20,0.2584,False,0.0,12.555555555555555,False,False,False
614,118.0,23,0.5431,False,0.0,13.11111111111111,False,False,False
615,113.0,10,0.1586,False,0.0,12.555555555555555,False,False,False
616,113.0,29,0.8389,False,0.0,12.555555555555555,True,False,False
617,125.0,20,0.8216,False,0.0,13.888888888888888,True,False,False
618,114.0,33,0.5195,False,0.0,12.666666666666666,False,False,False
619,100.0,14,0.332,False,0.0,11.11111111111111,False,False,False
620,100.0,29,0.3544,False,0.0,11.11111111111111,False,False,False
621,154.0,30,0.1629,False,0.0,17.11111111111111,False,False,False
622,132.0,20,0.5081,False,0.0,14.666666666666666,False,False,False
623,117.0,29,0.5588,False,0.0,13.0,False,False,False
624,108.0,23,0.1816,False,0.0,12.0,False,False,False
625,108.0,14,0.1197,False,0.0,12.0,False,False,False
626,109.0,20,0.2177,False,0.0,12.11111111111111,False,False,False
627,106.0,-1,0.3799,True,0.0,11.777777777777777,False,False,False
628,101.0,4,0.246,False,0.0,11.222222222222221,False,False,False
629,108.0,-1,0.1235,True,0.0,12.0,False,False,False
630,110.0,-1,0.5326,True,0.0,12.222222222222221,False,False,False
631,135.0,23,0.1751,False,0.0,15.0,False,False,False
632,113.0,23,0.1491,False,0.0,12.555555555555555,False,False,False
633,119.0,29,0.573,False,0.0,13.222222222222221,False,False,False
634,107.0,3,0.3093,False,0.0,11.888888888888888,False,False,False
635,107.0,36,0.4886,False,0.0,11.888888888888888,False,False,False
636,129.0,20,0.8736,False,0.0,14.333333333333332,True,False,False
637,112.0,33,0.1771,False,0.0,12.444444444444443,False,False,False
638,106.0,14,0.4877,False,0.0,11.777777777777777,False,False,False
639,104.0,-1,0.4546,True,0.0,11.555555555555555,False,False,False
640,146.0,11,0.3025,False,0.0,16.22222222222222,False,False,False
641,102.0,-1,0.2046,True,0.0,11.333333333333332,False,False,False
642,148.0,28,0.3496,False,0.0,16.444444444444443,False,False,False
643,105.0,-1,0.7985,True,0.0,11.666666666666666,False,False,False
644,114.0,6,0.2947,False,0.0,12.666666666666666,False,False,False
645,107.0,11,0.1779,False,0.0,11.888888888888888,False,False,False
646,132.0,20,0.7358,False,0.0,14.666666666666666,True,False,False
647,122.0,23,0.1175,False,0.0,13.555555555555555,False,False,False
648,107.0,3,0.1756,False,0.0,11.888888888888888,False,False,False
649,116.0,29,0.7341,False,0.0,12.888888888888888,True,False,False
650,106.0,33,0.2609,False,0.0,11.777777777777777,False,False,False
651,117.0,29,0.7974,False,0.0,13.0,True,False,False
652,115.0,20,0.1936,False,0.0,12.777777777777777,False,False,False
653,132.0,23,0.3385,False,0.0,14.666666666666666,False,False,False
654,107.0,-1,0.3157,True,0.0,11.888888888888888,False,False,False
655,150.0,28,0.1264,False,0.0,16.666666666666664,False,False,False
656,106.0,3,0.3531,False,0.0,11.777777777777777,False,False,False
657,110.0,33,0.191,False,14.666666666666666,12.222222222222221,False,True,False
658,128.0,20,0.8438,False,0.0,14.222222222222221,True,False,False
659,114.0,24,0.217,False,0.0,12.666666666666666,False,False,False
660,100.0,-1,0.1413,True,0.0,11.11111111111111,False,False,False
661,101.0,20,0.3105,False,0.0,11.222222222222221,False,False,False
662,106.0,10,0.1966,False,0.0,11.777777777777777,False,False,False
663,138.0,10,0.3822,False,0.0,15.333333333333332,False,False,False
664,113.0,1,0.5407,False,0.0,12.555555555555555,False,False,False
665,105.0,23,0.3449,False,0.0,11.666666666666666,False,False,False
666,148.0,28,0.2983,False,0.0,16.444444444444443,False,False,False
667,104.0,-1,0.3716,True,0.0,11.555555555555555,False,False,False
668,100.0,10,0.3037,False,0.0,11.11111111111111,False,False,False
669,103.0,10,0.354,False,0.0,11.444444444444445,False,False,False
670,102.0,20,0.6898,False,0.0,11.333333333333332,False,False,False
671,102.0,23,0.3682,False,0.0,11.333333333333332,False,False,False
672,127.0,4,0.4012,False,0.0,14.11111111111111,False,False,False
673,120.0,24,0.504,False,0.0,13.333333333333332,False,False,False
674,106.0,-1,0.236,True,0.0,11.777777777777777,False,False,False
675,108.0,-1,0.1897,True,0.0,12.0,False,False,False
676,107.0,14,0.1509,False,0.0,11.888888888888888,False,False,False
677,146.0,29,0.4128,False,0.0,16.22222222222222,False,False,False
678,110.0,30,0.2356,False,0.0,12.222222222222221,False,False,False
679,110.0,-1,0.41,True,0.0,12.222222222222221,False,False,False
680,102.0,10,0.6879,False,0.0,11.333333333333332,False,False,False
681,112.0,23,0.2463,False,0.0,12.444444444444443,False,False,False
682,103.0,20,0.3498,False,17.666666666666668,11.444444444444445,False,True,False
683,177.0,10,0.6275,False,0.0,19.666666666666664,False,False,False
684,130.0,23,0.2441,False,0.0,14.444444444444443,False,False,False
685,143.0,9,0.2309,False,0.0,15.888888888888888,False,False,False
